Thu, 09 Jun 2022 20:19:05 37580 MainThread base_page.py[line:18] INFO This is info message
Thu, 09 Jun 2022 20:19:35 37596 MainThread base_page.py[line:18] INFO This is info message
2022-07-06 14:03:16,308base_page.pyINFO点击元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 14:03:16,309base_page.pyINFO定位元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 14:03:17,794base_page.pyINFO点击元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 14:03:17,795base_page.pyINFO定位元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 14:03:18,262base_page.pyINFO点击元素('xpath', '//*[text()="异常报备"]/../span')
2022-07-06 14:03:18,263base_page.pyINFO定位元素('xpath', '//*[text()="异常报备"]/../span')
2022-07-06 14:03:19,677base_page.pyINFO点击元素('xpath', "//div[text()='请选择需求']")
2022-07-06 14:03:19,678base_page.pyINFO定位元素('xpath', "//div[text()='请选择需求']")
2022-07-06 14:03:20,084base_page.pyINFO点击元素('xpath', "//li[@title='报备测试']")
2022-07-06 14:03:20,084base_page.pyINFO定位元素('xpath', "//li[@title='报备测试']")
2022-07-06 14:03:20,477base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 14:03:20,478base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 14:03:20,959base_page.pyINFO('xpath', "//input[@accept='.xlsx, .xls']")输入框输入D:\auto_test\script\异常报备测试数据10条.xlsx
2022-07-06 14:03:20,959base_page.pyINFO定位元素('xpath', "//input[@accept='.xlsx, .xls']")
2022-07-06 14:03:22,308base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 14:03:22,308base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 14:03:22,653base_page.pyINFO断言有无上传成功！1111
2022-07-06 14:03:22,653base_page.pyINFO定位元素('xpath', "//*[@class='ant-message-custom-content ant-message-success']/span")
2022-07-06 14:03:22,983base_page.pyINFO点击元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 14:03:22,983base_page.pyINFO定位元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 14:06:18,335base_page.pyINFO('xpath', "//input[@id='mobile']")输入框输入13761362771
2022-07-06 14:06:18,336base_page.pyINFO定位元素('xpath', "//input[@id='mobile']")
2022-07-06 14:06:18,741base_page.pyINFO('xpath', "//input[@id='pwd']")输入框输入qinyujie008
2022-07-06 14:06:18,741base_page.pyINFO定位元素('xpath', "//input[@id='pwd']")
2022-07-06 14:06:19,137base_page.pyINFO点击元素('xpath', "//a[text()='登录并授权']")
2022-07-06 14:06:19,138base_page.pyINFO定位元素('xpath', "//a[text()='登录并授权']")
2022-07-06 14:06:26,365base_page.pyINFO点击元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 14:06:26,366base_page.pyINFO定位元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 14:06:29,623base_page.pyINFO点击元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 14:06:29,628base_page.pyINFO定位元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 14:06:31,319base_page.pyINFO点击元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 14:06:31,321base_page.pyINFO定位元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 14:06:31,771base_page.pyINFO点击元素('xpath', '//*[text()="异常报备"]/../span')
2022-07-06 14:06:31,771base_page.pyINFO定位元素('xpath', '//*[text()="异常报备"]/../span')
2022-07-06 14:06:33,187base_page.pyINFO点击元素('xpath', "//div[text()='请选择需求']")
2022-07-06 14:06:33,187base_page.pyINFO定位元素('xpath', "//div[text()='请选择需求']")
2022-07-06 14:06:33,617base_page.pyINFO点击元素('xpath', "//li[@title='报备测试']")
2022-07-06 14:06:33,617base_page.pyINFO定位元素('xpath', "//li[@title='报备测试']")
2022-07-06 14:06:34,035base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 14:06:34,035base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 14:06:34,645base_page.pyINFO('xpath', "//input[@accept='.xlsx, .xls']")输入框输入D:\auto_test\script\异常报备测试数据1条.xlsx
2022-07-06 14:06:34,645base_page.pyINFO定位元素('xpath', "//input[@accept='.xlsx, .xls']")
2022-07-06 14:06:36,021base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 14:06:36,021base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 14:06:36,374base_page.pyINFO断言有无上传成功！1111
2022-07-06 14:06:36,374base_page.pyINFO定位元素('xpath', "//*[@class='ant-message-custom-content ant-message-success']/span")
2022-07-06 14:06:36,719base_page.pyINFO点击元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 14:06:36,719base_page.pyINFO定位元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 14:06:38,193base_page.pyINFO点击元素('xpath', "//span[text()='审批管理']/..")
2022-07-06 14:06:38,193base_page.pyINFO定位元素('xpath', "//span[text()='审批管理']/..")
2022-07-06 14:06:38,598base_page.pyINFO点击元素('xpath', '//*[@id="popContainer"]/section/aside/div/ul/li[3]/ul/li[2]/a')
2022-07-06 14:06:38,598base_page.pyINFO定位元素('xpath', '//*[@id="popContainer"]/section/aside/div/ul/li[3]/ul/li[2]/a')
2022-07-06 14:06:40,184base_page.pyINFO点击元素('xpath', '//*[@value="INSIDE_Audit_03"]/../..')
2022-07-06 14:06:40,184base_page.pyINFO定位元素('xpath', '//*[@value="INSIDE_Audit_03"]/../..')
2022-07-06 14:06:41,816base_page.pyINFO点击元素('xpath', '//*[@class="ant-table-fixed-right"]/div/div/table/tbody/tr[1]/td/a')
2022-07-06 14:06:41,816base_page.pyINFO定位元素('xpath', '//*[@class="ant-table-fixed-right"]/div/div/table/tbody/tr[1]/td/a')
2022-07-06 14:06:43,280base_page.pyINFO('xpath', '//input[@placeholder="请输入审批意见"]')输入框输入Wed Jul  6 14:06:43 2022
2022-07-06 14:06:43,281base_page.pyINFO定位元素('xpath', '//input[@placeholder="请输入审批意见"]')
2022-07-06 14:06:43,895base_page.pyINFO点击元素('xpath', "//span[text()='通 过']/..")
2022-07-06 14:06:43,895base_page.pyINFO定位元素('xpath', "//span[text()='通 过']/..")
2022-07-06 14:06:45,278base_page.pyINFO点击元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 14:06:45,279base_page.pyINFO定位元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 14:06:46,675base_page.pyINFO点击元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 14:06:46,675base_page.pyINFO定位元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 14:06:48,138base_page.pyINFO点击元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 14:06:48,138base_page.pyINFO定位元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 14:06:49,614base_page.pyINFO点击元素('xpath', "//div[text()='请选择需求']")
2022-07-06 14:06:49,614base_page.pyINFO定位元素('xpath', "//div[text()='请选择需求']")
2022-07-06 14:06:51,106base_page.pyINFO点击元素('xpath', "//li[@title='报备测试']")
2022-07-06 14:06:51,107base_page.pyINFO定位元素('xpath', "//li[@title='报备测试']")
2022-07-06 14:06:51,523base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 14:06:51,524base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 14:06:53,053base_page.pyINFO('xpath', "//input[@accept='.xlsx, .xls']")输入框输入D:\auto_test\script\正常报备测试数据3条.xlsx
2022-07-06 14:06:53,053base_page.pyINFO定位元素('xpath', "//input[@accept='.xlsx, .xls']")
2022-07-06 14:06:54,439base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 14:06:54,439base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 14:06:54,801base_page.pyINFO断言有无上传成功！1111
2022-07-06 14:06:54,802base_page.pyINFO定位元素('xpath', "//*[@class='ant-message-custom-content ant-message-success']/span")
2022-07-06 14:06:55,153base_page.pyINFO点击元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 14:06:55,154base_page.pyINFO定位元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 14:06:56,626base_page.pyINFO点击元素('xpath', "//*[text()='综合数据处理']/../../../li[2]/div[1]")
2022-07-06 14:06:56,626base_page.pyINFO定位元素('xpath', "//*[text()='综合数据处理']/../../../li[2]/div[1]")
2022-07-06 14:06:57,019base_page.pyINFO点击元素('xpath', "//*[text()='综合数据处理']/../../li")
2022-07-06 14:06:57,019base_page.pyINFO定位元素('xpath', "//*[text()='综合数据处理']/../../li")
2022-07-06 14:06:58,754base_page.pyINFO点击元素('xpath', "//*[text()='待反馈']/..")
2022-07-06 14:06:58,755base_page.pyINFO定位元素('xpath', "//*[text()='待反馈']/..")
2022-07-06 14:07:00,171base_page.pyINFO点击元素('xpath', '//div[@class="ant-table-fixed-left"]/div/div/table/tbody/tr[1]/td')
2022-07-06 14:07:00,171base_page.pyINFO定位元素('xpath', '//div[@class="ant-table-fixed-left"]/div/div/table/tbody/tr[1]/td')
2022-07-06 14:07:00,639base_page.pyINFO点击元素('xpath', '//*[text()="面试成功"]/..')
2022-07-06 14:07:00,639base_page.pyINFO定位元素('xpath', '//*[text()="面试成功"]/..')
2022-07-06 14:07:02,121base_page.pyINFO点击元素('xpath', '//*[@placeholder="请选择面试日期"]/..')
2022-07-06 14:07:02,121base_page.pyINFO定位元素('xpath', '//*[@placeholder="请选择面试日期"]/..')
2022-07-06 14:07:03,521base_page.pyINFO点击元素('xpath', '//*[text()="此刻"]')
2022-07-06 14:07:03,521base_page.pyINFO定位元素('xpath', '//*[text()="此刻"]')
2022-07-06 14:07:03,973base_page.pyINFO点击元素('xpath', '//*[text()="确 定"]/..')
2022-07-06 14:07:03,974base_page.pyINFO定位元素('xpath', '//*[text()="确 定"]/..')
2022-07-06 14:07:05,352base_page.pyINFO点击元素('xpath', '//div[@class="ant-modal-confirm-btns"]/button[2]')
2022-07-06 14:07:05,352base_page.pyINFO定位元素('xpath', '//div[@class="ant-modal-confirm-btns"]/button[2]')
2022-07-06 14:07:18,113base_page.pyINFO('xpath', "//input[@id='mobile']")输入框输入13761362771
2022-07-06 14:07:18,116base_page.pyINFO定位元素('xpath', "//input[@id='mobile']")
2022-07-06 14:07:18,535base_page.pyINFO('xpath', "//input[@id='pwd']")输入框输入qinyujie008
2022-07-06 14:07:18,536base_page.pyINFO定位元素('xpath', "//input[@id='pwd']")
2022-07-06 14:07:18,970base_page.pyINFO点击元素('xpath', "//a[text()='登录并授权']")
2022-07-06 14:07:18,970base_page.pyINFO定位元素('xpath', "//a[text()='登录并授权']")
2022-07-06 14:07:25,928base_page.pyINFO点击元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 14:07:25,928base_page.pyINFO定位元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 14:07:29,612base_page.pyINFO点击元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 14:07:29,612base_page.pyINFO定位元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 14:07:31,302base_page.pyINFO点击元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 14:07:31,302base_page.pyINFO定位元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 14:07:31,780base_page.pyINFO点击元素('xpath', '//*[text()="异常报备"]/../span')
2022-07-06 14:07:31,781base_page.pyINFO定位元素('xpath', '//*[text()="异常报备"]/../span')
2022-07-06 14:07:33,215base_page.pyINFO点击元素('xpath', "//div[text()='请选择需求']")
2022-07-06 14:07:33,215base_page.pyINFO定位元素('xpath', "//div[text()='请选择需求']")
2022-07-06 14:07:33,649base_page.pyINFO点击元素('xpath', "//li[@title='报备测试']")
2022-07-06 14:07:33,649base_page.pyINFO定位元素('xpath', "//li[@title='报备测试']")
2022-07-06 14:07:34,050base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 14:07:34,051base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 14:07:34,569base_page.pyINFO('xpath', "//input[@accept='.xlsx, .xls']")输入框输入D:\auto_test\script\异常报备测试数据1条.xlsx
2022-07-06 14:07:34,569base_page.pyINFO定位元素('xpath', "//input[@accept='.xlsx, .xls']")
2022-07-06 14:07:35,941base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 14:07:35,941base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 14:07:36,297base_page.pyINFO断言有无上传成功！1111
2022-07-06 14:07:36,297base_page.pyINFO定位元素('xpath', "//*[@class='ant-message-custom-content ant-message-success']/span")
2022-07-06 14:07:36,637base_page.pyINFO点击元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 14:07:36,637base_page.pyINFO定位元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 14:07:38,098base_page.pyINFO点击元素('xpath', "//span[text()='审批管理']/..")
2022-07-06 14:07:38,098base_page.pyINFO定位元素('xpath', "//span[text()='审批管理']/..")
2022-07-06 14:07:38,483base_page.pyINFO点击元素('xpath', '//*[@id="popContainer"]/section/aside/div/ul/li[3]/ul/li[2]/a')
2022-07-06 14:07:38,484base_page.pyINFO定位元素('xpath', '//*[@id="popContainer"]/section/aside/div/ul/li[3]/ul/li[2]/a')
2022-07-06 14:07:40,054base_page.pyINFO点击元素('xpath', '//*[@value="INSIDE_Audit_03"]/../..')
2022-07-06 14:07:40,055base_page.pyINFO定位元素('xpath', '//*[@value="INSIDE_Audit_03"]/../..')
2022-07-06 14:07:41,470base_page.pyINFO点击元素('xpath', '//*[@class="ant-table-fixed-right"]/div/div/table/tbody/tr[1]/td/a')
2022-07-06 14:07:41,470base_page.pyINFO定位元素('xpath', '//*[@class="ant-table-fixed-right"]/div/div/table/tbody/tr[1]/td/a')
2022-07-06 14:07:42,935base_page.pyINFO('xpath', '//input[@placeholder="请输入审批意见"]')输入框输入Wed Jul  6 14:07:42 2022
2022-07-06 14:07:42,935base_page.pyINFO定位元素('xpath', '//input[@placeholder="请输入审批意见"]')
2022-07-06 14:07:43,480base_page.pyINFO点击元素('xpath', "//span[text()='通 过']/..")
2022-07-06 14:07:43,480base_page.pyINFO定位元素('xpath', "//span[text()='通 过']/..")
2022-07-06 14:07:44,864base_page.pyINFO点击元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 14:07:44,864base_page.pyINFO定位元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 14:07:46,239base_page.pyINFO点击元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 14:07:46,240base_page.pyINFO定位元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 14:07:47,689base_page.pyINFO点击元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 14:07:47,690base_page.pyINFO定位元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 14:07:49,154base_page.pyINFO点击元素('xpath', "//div[text()='请选择需求']")
2022-07-06 14:07:49,155base_page.pyINFO定位元素('xpath', "//div[text()='请选择需求']")
2022-07-06 14:07:50,568base_page.pyINFO点击元素('xpath', "//li[@title='报备测试']")
2022-07-06 14:07:50,569base_page.pyINFO定位元素('xpath', "//li[@title='报备测试']")
2022-07-06 14:07:50,961base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 14:07:50,962base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 14:07:52,436base_page.pyINFO('xpath', "//input[@accept='.xlsx, .xls']")输入框输入D:\auto_test\script\正常报备测试数据3条.xlsx
2022-07-06 14:07:52,437base_page.pyINFO定位元素('xpath', "//input[@accept='.xlsx, .xls']")
2022-07-06 14:07:53,807base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 14:07:53,808base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 14:07:54,172base_page.pyINFO断言有无上传成功！1111
2022-07-06 14:07:54,173base_page.pyINFO定位元素('xpath', "//*[@class='ant-message-custom-content ant-message-success']/span")
2022-07-06 14:07:54,518base_page.pyINFO点击元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 14:07:54,518base_page.pyINFO定位元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 14:07:55,976base_page.pyINFO点击元素('xpath', "//*[text()='综合数据处理']/../../../li[2]/div[1]")
2022-07-06 14:07:55,976base_page.pyINFO定位元素('xpath', "//*[text()='综合数据处理']/../../../li[2]/div[1]")
2022-07-06 14:07:56,371base_page.pyINFO点击元素('xpath', "//*[text()='综合数据处理']/../../li")
2022-07-06 14:07:56,371base_page.pyINFO定位元素('xpath', "//*[text()='综合数据处理']/../../li")
2022-07-06 14:07:58,101base_page.pyINFO点击元素('xpath', "//*[text()='待反馈']/..")
2022-07-06 14:07:58,101base_page.pyINFO定位元素('xpath', "//*[text()='待反馈']/..")
2022-07-06 14:07:59,501base_page.pyINFO点击元素('xpath', '//div[@class="ant-table-fixed-left"]/div/div/table/tbody/tr[1]/td')
2022-07-06 14:07:59,501base_page.pyINFO定位元素('xpath', '//div[@class="ant-table-fixed-left"]/div/div/table/tbody/tr[1]/td')
2022-07-06 14:07:59,940base_page.pyINFO点击元素('xpath', '//*[text()="面试成功"]/..')
2022-07-06 14:07:59,940base_page.pyINFO定位元素('xpath', '//*[text()="面试成功"]/..')
2022-07-06 14:08:01,436base_page.pyINFO点击元素('xpath', '//*[@placeholder="请选择面试日期"]/..')
2022-07-06 14:08:01,436base_page.pyINFO定位元素('xpath', '//*[@placeholder="请选择面试日期"]/..')
